Fish Story: Gourmet Puzzle,"22 Dec, 2021","Overall user reviews:
2 user reviews","Match 3, Casual, Turn-Based Tactics, Clicker, Puzzle, Point & Click, Board Game, Turn-Based Strategy, Tabletop, Strategy, 2D, Isometric, Cute, Cooking, Relaxing, Choices Matter, Minimalist, Colorful, Family Friendly, Space"
白玉的幻梦 Dream of Hakugyokurou,"15 Mar, 2021","Overall user reviews:
1 user reviews","Adventure, Strategy, RPG, Turn-Based Strategy, Turn-Based Tactics, Clicker, 2D, Anime, Hand-drawn, Cartoon, Atmospheric, Indie, Casual, Magic, Turn-Based Combat, Female Protagonist, Combat, Singleplayer"
Naturallandscape - GuilinLandscape (自然景观系列-桂林山水),"15 Feb, 2018","Overall user reviews:
6 user reviews","Casual, Simulation, Indie, Racing, Sports, VR, Life Sim, Rhythm, Exploration, Immersive Sim, Choose Your Own Adventure, Clicker, 3D, 3D Vision, FMV, Colorful, First-Person, Nature, Driving, 6DOF"
Click and Relax,"11 Feb, 2021",None,"Exploration, 3D Platformer, Bullet Hell, Clicker, City Builder, Interactive Fiction, MOBA, Bikes, BMX, 4X, Character Customization, Strategy, Cold War, 360 Video, Cute, Asymmetric VR, Dynamic Narration, FMV, Agriculture, Artificial Intelligence"
Evil Shogun,"20 Jul, 2021","Overall user reviews:
2 user reviews","Historical, Adventure, Interactive Fiction, Text-Based, Hand-drawn, Visual Novel, Choose Your Own Adventure, Clicker, Anime, Cartoon, Cartoony, Colorful, Alternate History, Drama, Ninja, Choices Matter, Narration, Story Rich, Singleplayer, Female Protagonist"
Idle Research Demo,"30 Sep, 2021",None,
琴覆天下 Demo,"4 Nov, 2021",None,
The Sealed Ampoule Demo,"7 Oct, 2020",None,
Tree Strike,"4 Jun, 2021","Overall user reviews:
2 user reviews","Casual, Action, RPG, Roguelike, Action RPG, Arcade, Clicker, 2D Platformer, Roguelite, Side Scroller, 2D, Cartoon, Cartoony, Colorful, Cute, Pixel Graphics, Stylized, Agriculture, Funny, Old School"
Hardcore Trivia Demo,"30 Sep, 2021",None,
Snail Story: Love Edition Demo,"1 Nov, 2021",None,
Shop Tycoon Demo,"10 Nov, 2021",None,Sexual Content
Ravenous devils Demo,"30 Sep, 2021",None,"Gore, Violent"
Candy land,"28 Jun, 2021",None,"Casual, Point & Click, Arcade, Visual Novel, Clicker, Puzzle, Card Game, Trading Card Game, Turn-Based Tactics, Roguelite, Cute, Cartoony, Colorful, Atmospheric, Family Friendly, Logic, Mystery, Tactical, Score Attack, Tabletop"
Arcade Game Machine Basketball,"2 Feb, 2021","Overall user reviews:
3 user reviews","Casual, Simulation, Point & Click, Arcade, Clicker, Experimental, 3D, First-Person, 1980s, 1990's, Retro, PvP, PvE, Score Attack, Multiplayer, Singleplayer"
Merchant's Game,"14 Aug, 2021","Overall user reviews:
1 user reviews","Adventure, Simulation, Sandbox, Life Sim, Choose Your Own Adventure, Clicker, 2D, Pixel Graphics, LGBTQ+, Logic, Medieval, Mythology, Choices Matter, Female Protagonist, Inventory Management, Trading, Singleplayer, Early Access, Indie"
Trekking and Camping | 远足与露营,"4 May, 2021","Overall user reviews:
3 user reviews","Casual, Adventure, Interactive Fiction, Walking Simulator, Life Sim, Visual Novel, Exploration, Choose Your Own Adventure, Clicker, 2D, Minimalist, Relaxing, Atmospheric, Snow, Linear, Choices Matter, Singleplayer, Indie"
Idle Champions - Hoot the Overgrown Owlbear Fox Familiar Pack,"22 Sep, 2021","Overall user reviews:
1 user reviews","Strategy, Action, Adventure, Free to Play, Indie"
Red Hands – 2-Player Game,"29 Jan, 2021","Overall user reviews:
4 user reviews","Multiplayer, Casual, Turn-Based Tactics, Tabletop, Split Screen, Clicker, Turn-Based Strategy, PvP, Family Friendly, Local Multiplayer, Cartoony, 2D, Colorful, Cute, Competitive, Funny, Beat 'em up, Tactical RPG, 2D Fighter, Action RPG"
《Curse of disaster spirit : Anecdotes of mansion》,"11 Aug, 2020","Overall user reviews:
1 user reviews","2D Platformer, Survival Horror, Roguelite, Interactive Fiction, Word Game, Drama, Singleplayer, Perma Death, Survival, Clicker, Strategy, Roguelike, 2D, Text-Based, Noir, Puzzle, Zombies, Adventure, Vampire, Supernatural"
Bogdanoff vs. Wojak Simulator,"20 Nov, 2021","Overall user reviews:
2 user reviews","Casual, Simulation, Arcade, Time Management, God Game, Clicker, Dark Humor, Political Sim, Dystopian , Wargame, 2D, Pixel Graphics, 1980s, Alternate History, Atmospheric, Cold War, Dark, Economy, Fantasy, Futuristic"
Eat Colors,"20 Oct, 2021","Overall user reviews:
1 user reviews","Precision Platformer, Action, Cute, Pixel Graphics, Action-Adventure, Clicker, Platformer, Side Scroller, 2D Platformer, 2D, Indie, Early Access, Atmospheric, Retro, Adventure, Old School, Linear, Singleplayer"
Forgotten Forest: Eye of the Great One,"20 May, 2021","Overall user reviews:
1 user reviews","Adventure, Action, Horror, Female Protagonist, Survival Horror, Mystery, Action-Adventure, Point & Click, Choices Matter, Puzzle, Walking Simulator, Clicker, Lovecraftian, Hidden Object, Multiple Endings, Logic, Atmospheric, Psychological Horror, Detective, Investigation"
Protect The Treasure,"4 Nov, 2021","Overall user reviews:
1 user reviews","Action, Sci-fi, Adventure, First-Person, Shooter, RPG, Casual, Action-Adventure, Auto Battler, Bullet Hell, Clicker, Shoot 'Em Up, FPS, 3D, Cartoony, Cinematic, Colorful, Cartoon, Comedy, Cute"
Alma,"6 Dec, 2021",None,"Casual, Simulation, Education, Interactive Fiction, Visual Novel, Choose Your Own Adventure, Clicker, Medical Sim, Time Management, 2D, Anime, Cartoon, Cute, Hand-drawn, Stylized, Capitalism, Drama, Emotional, Family Friendly, Management"
ENCYCLE,"19 Apr, 2021",None,"Psychedelic, Clicker, Casual, Experimental, Indie, Procedural Generation, Abstract, Colorful, Idler, Puzzle Platformer, 2D Platformer, Early Access, Platformer, Music-Based Procedural Generation, Singleplayer, Rhythm, Precision Platformer, 2D, Point & Click, Walking Simulator"
Beat The Moles,"26 Dec, 2020","Overall user reviews:
2 user reviews","Casual, Simulation, Clicker, Point & Click, Arcade, Idler, Rhythm, Beat 'em up, 3D, Top-Down, Cute, First-Person, 1980s, 1990's, Old School, Relaxing, PvE, Hunting, Singleplayer, Indie"
Refuge For Troubles. Episode 1: Dear Stranger,"21 Jan, 2021",None,"Adventure, Point & Click, 2D Platformer, 2D, Puzzle, Story Rich, Stylized, Clicker, Singleplayer, Psychological, Hidden Object, Side Scroller, Puzzle Platformer, Hand-drawn, Psychedelic, Philosophical, Dark Humor, Emotional, Linear, Memes"
YYDS成神之路,"26 Feb, 2022","Overall user reviews:
4 user reviews","Looter Shooter, 2D Platformer, Bullet Hell, Casual, Clicker, Beat 'em up, Cute, Relaxing, Choices Matter, Pixel Graphics, Loot, Fantasy, Cartoon, Quick-Time Events, Singleplayer, Rhythm, Early Access"
Idle Champions - Clover the Flower Dragon Parrot Familiar Pack,"22 Sep, 2021",None,"Strategy, Action, Adventure, Free to Play, Indie"
Beat Stickman: Beyond Demo,"9 Dec, 2021",None,"Gore, Violent"
Creature Card Idle Demo,"24 Dec, 2019",None,"RPG, Indie, Casual"
Idle Armada Demo,"23 Sep, 2020",None,
Infinite Pixel Battles Demo,"10 Feb, 2022",None,
Increlution Demo,"12 May, 2021",None,
Qube Saga Demo,"5 Oct, 2021",None,
Minds Beneath Us Demo,"30 Dec, 2021",None,
七彩航行 Colorful Trip,"15 Mar, 2021",None,"Casual, Action-Adventure, Shooter, Rhythm, 2D Platformer, Bullet Hell, Clicker, 2D, Relaxing, Action, Indie, Funny, Quick-Time Events, Score Attack, Singleplayer"
The Jelly Adventure,"28 Apr, 2022","Overall user reviews:
1 user reviews","Adventure, Casual, Simulation, Action-Adventure, Choose Your Own Adventure, Clicker, Exploration, Immersive Sim, Puzzle Platformer, 3D Vision, Cute, 3D, Colorful, Realistic, Third Person, Choices Matter, Controller, Linear, Singleplayer, Family Friendly"
SAVE THE UNICORN,"23 Jul, 2021","Overall user reviews:
4 user reviews","Side Scroller, Hero Shooter, Spectacle fighter, Shoot 'Em Up, Wargame, Bullet Hell, Flight, Clicker, PvE, Point & Click, Shooter, Casual, 2D, Cute, Colorful, Jet, Military, Cats, Moddable, Atmospheric"
Blind Shot,"30 Mar, 2021","Overall user reviews:
5 user reviews","Action, Casual, Racing, Clicker, Shooter, Arcade, Beat 'em up, Bullet Hell, On-Rails Shooter, Shoot 'Em Up, 2D, Colorful, Pixel Graphics, Hand-drawn, Stylized, Cute, Dark Comedy, Dark Humor, Destruction, Parody "
Broken Spell 2,"11 Feb, 2020","Overall user reviews:
Mostly Negative
						(102 reviews)","Action, RPG, Adventure, Indie, Sexual Content, Nudity, Mature, Casual, Massively Multiplayer, Simulation, Racing, Strategy, Sports, Violent, Gore, Free to Play, Horror, Open World, Fighting, Puzzle"
UpBoll,"29 Jul, 2020","Overall user reviews:
5 user reviews","Casual, Shooter, Platformer, Clicker, 2D Platformer, Point & Click, Bullet Hell, Shoot 'Em Up, Precision Platformer, 2D, Indie, Early Access, Cartoon, Cute, Relaxing, Bullet Time, Singleplayer"
欢迎加入奇趣社 Demo,"3 Sep, 2021",None,
1000 hidden snails Demo,"18 Feb, 2022",None,
It's Kooky Demo,"19 Apr, 2022",None,
Professor Crackbrain - And the awakening of the weredog Demo,"26 May, 2021",None,
Castle Mascot,"29 Oct, 2021","Overall user reviews:
2 user reviews","Casual, Simulation, Animation & Modeling, Board Game, City Builder, Point & Click, 3D Platformer, Clicker, Exploration, Idler, Time Management, 3D, 3D Vision, Realistic, Stylized, Building, Cold War, Fantasy, Historical, Medieval"
MV Mazes,"18 Jun, 2020","Overall user reviews:
2 user reviews","Choose Your Own Adventure, Puzzle Platformer, Casual, Clicker, Walking Simulator, Arcade, Third Person, 2D, Cute, Top-Down, Relaxing, Puzzle, Pixel Graphics, Anime, Minimalist, Medieval, Logic, Investigation, Mining, Mystery"
Idle Champions - Shadowfell Tatyana Theme Pack,"9 Mar, 2022",None,"Strategy, Action, Adventure, Free to Play, Indie"
Ricky did nothing wrong,"4 Dec, 2020","Overall user reviews:
6 user reviews","Adventure, Puzzle, Point & Click, Clicker, Visual Novel, Choose Your Own Adventure, Investigation, 2.5D, Story Rich, Conspiracy, Detective, Drama, Fantasy, Alternate History, Dark Humor, Medieval, Dynamic Narration, Psychological, Conversation, Choices Matter"
Monster Killer,"5 Aug, 2020","Overall user reviews:
6 user reviews","Casual, Point & Click, Arcade, Clicker, Shooter, Character Action Game, Hero Shooter, On-Rails Shooter, Bullet Hell, 3D, Minimalist, First-Person, Pixel Graphics, Hand-drawn, Stylized, Colorful, Atmospheric, Martial Arts, Score Attack, Singleplayer"
Carperation,"21 Dec, 2020","Overall user reviews:
3 user reviews","Racing, Casual, Multiplayer, PvP, Split Screen, Clicker, Automobile Sim, Combat Racing, 3D, 3D Vision, Realistic, First-Person, Third Person, Motorbike, Alternate History, Modern, Singleplayer, Indie"
Idle Champions - Champions of Renown: Year 1 All-Star Pack,"19 Feb, 2020",None,"Strategy, Action, Adventure, Free to Play, Indie"
Fish Story: Gourmet Puzzle Demo,"17 Dec, 2021",None,
Time Idle RPG Demo,"9 Feb, 2022",None,
赛博侦探-艾尔塔特 Demo,"9 Oct, 2020",None,
Eat Colors Demo,"31 Mar, 2022",None,
GrandMa Badass Demo,"23 Apr, 2021",None,
More. The Eternal Utopia,"9 Jul, 2021","Overall user reviews:
1 user reviews","Visual Novel, Choose Your Own Adventure, Clicker, 2D, Story Rich, Conversation, Multiple Endings, Narration, Dynamic Narration, Fantasy, Philosophical, Indie, Comedy, Faith, Simulation, Satire, Singleplayer"
折射大师（Master of refraction）,"21 May, 2021","Overall user reviews:
3 user reviews","Casual, Minimalist, Physics, Clicker, Relaxing, Point & Click, Atmospheric, Colorful, Shooter, 2D, Free to Play, Early Access, On-Rails Shooter, Game Development, Nature, Procedural Generation, Singleplayer"
Tower Attack,"16 Oct, 2021","Overall user reviews:
1 user reviews","Tower Defense, 2.5D, Procedural Generation, Family Friendly, Action, Hack and Slash, Casual, Cartoon, Beat 'em up, Clicker, Mystery Dungeon, Cartoony, Cute, Hand-drawn, Demons, Medieval, Survival, Combat, PvE, Singleplayer"
Rhythm Hero,"4 Jun, 2021","Overall user reviews:
3 user reviews","2D Platformer, Clicker, Rhythm, Visual Novel, Point & Click, God Game, Arcade, Female Protagonist, 2D, Text-Based, Music-Based Procedural Generation, Casual, Conversation, Colorful, Dark Fantasy, War, Nature, Adventure, Emotional, Action"
Pesky Humans,"1 Mar, 2021",None,"Top-Down Shooter, Clicker, Shoot 'Em Up, Arcade, Point & Click, Colony Sim, 2D, Top-Down, Dark Comedy, Dark Humor, Vehicular Combat, Casual, Sci-fi, Sniper, Aliens, Destruction, Combat, Singleplayer, Indie"
Fly The Cloud,"4 Jan, 2021","Overall user reviews:
1 user reviews","Casual, Racing, Action, Local Multiplayer, Clicker, 3D Platformer, Third Person, 4 Player Local, PvP, Physics, Flight, Relaxing, Action-Adventure, 3D Vision, 3D, Stylized, Funny, Fantasy, Singleplayer, Multiplayer"
Idle Champions - Ricochet the Crocodile Hatchling Familiar Pack,"26 Jan, 2022","Overall user reviews:
1 user reviews","Strategy, Action, Adventure, Free to Play, Indie"
Ponster 怪武大赛 Demo,"7 Apr, 2022",None,
Passengers Of Execution,"22 Dec, 2021","Overall user reviews:
2 user reviews","Casual, Adventure, Beat 'em up, Puzzle, Platformer, Point & Click, 2D Platformer, 3D Platformer, Puzzle Platformer, Clicker, Exploration, 2.5D, 2D, 3D, Pixel Graphics, Stylized, 1990's, Alternate History, Sci-fi, Detective"
Dexter Stardust : Adventures in Outer Space Demo,"18 Feb, 2022",None,
Prison Life Simulator: The Legend of Navalny Demo,"3 Feb, 2022",None,
游戏人生：心魔 Demo,"7 Jun, 2021",None,
//HEX Demo,"15 Jun, 2020",None,"Indie, Simulation"
First Time in Paris Demo,"15 Feb, 2022",None,
A HERO AND A GARDEN Original Soundtrack and Remix,"5 May, 2022","Overall user reviews:
1 user reviews",
Click and Manage Tycoon,"19 Sep, 2018","Overall user reviews:
8 user reviews","Indie, Casual, Simulation"
Ambient Channels,"25 Oct, 2020","Overall user reviews:
Mostly Negative
						(11 reviews)","Early Access, Casual, Simulation, Puzzle, Hidden Object, Relaxing, Idler, Point & Click, Collectathon, Immersive Sim, 3D, Cartoony, Cinematic, Colorful, Hand-drawn, Realistic, Atmospheric, Fantasy, Futuristic, Historical"
Idle Champions - Champions of Renown: Year 3 All-Star Pack,"16 Dec, 2020",None,"Strategy, Action, Adventure, Free to Play, Indie"
Idle Champions - Champions of Renown: Year 2 All-Star Pack,"19 Feb, 2020",None,"Strategy, Action, Adventure, Free to Play, Indie"
Idle Champions - Champions of Renown: Year 4 All-Star Pack,"26 Jan, 2022",None,"Strategy, Action, Adventure, Free to Play, Indie"
Idle Champions - Pirate Briv & Phlo Theme Pack,"17 Mar, 2021",None,"Strategy, Action, Adventure, Free to Play, Indie"
Idle Champions - Wyrmspeaker Arkhan Theme Pack,"15 Sep, 2021",None,"Strategy, Action, Adventure, Free to Play, Indie"
Necrojacks,"21 Feb, 2021",None,"Casual, Adventure, Action-Adventure, Hack and Slash, Action Roguelike, 2D, Zombies, Perma Death, Indie, Singleplayer"
Idle Champions - Dottie the Dandelion Familiar Pack,"20 Apr, 2022","Overall user reviews:
1 user reviews","Strategy, Action, Adventure, Free to Play, Indie"
Industry Idle - Expansion Pack 2,"28 Mar, 2022","Overall user reviews:
3 user reviews","Strategy, Free to Play, Indie, Simulation"
Idle Champions - Witchlight Orkira Theme Pack,"22 Sep, 2021",None,"Strategy, Action, Adventure, Free to Play, Indie"
Idle Champions - Bubbles The Hollyphant Familiar Pack,"31 Mar, 2021",None,"Strategy, Action, Adventure, Free to Play, Indie"
Idle Champions - Starsilk the Chimeric Hare Familiar Pack,"4 Aug, 2021","Overall user reviews:
1 user reviews","Strategy, Action, Adventure, Free to Play, Indie"
Awesome Upgrades for Idle Earth,"7 Jan, 2019","Overall user reviews:
1 user reviews","Indie, Casual"
Splash Jump,"2 Aug, 2021",None,"Casual, Platformer, 2D Platformer, 2D, Gambling, Parkour, Score Attack, Singleplayer"
Splash Jumper,"11 Nov, 2021",None,"Casual, Platformer, Side Scroller, Cute, Parkour, Destruction, Score Attack, Perma Death, Singleplayer"
HopHeaders,"11 Jun, 2021",None,"Casual, Adventure, Arcade, 3D Platformer, Abstract, Singleplayer, Action, Indie"
Idle Champions - Squiddle the Gnome Squidling Familiar Pack,"4 Apr, 2022",None,"Strategy, Action, Adventure, Free to Play, Indie"
Evolo.Mine,"22 Nov, 2018","Overall user reviews:
3 user reviews","Indie, Casual"
Dot Dash Dot,"21 Jul, 2021","Overall user reviews:
2 user reviews","Casual, Action, Arcade, Pixel Graphics, 2D, America, Comedy, Funny, Linear, Singleplayer, Indie"
Idle Champions - Red Panda Baeloth Theme Pack,"14 Jul, 2021","Overall user reviews:
1 user reviews","Strategy, Action, Adventure, Free to Play, Indie"
Ball Twist,"15 May, 2021","Overall user reviews:
1 user reviews","Casual, Adventure, Action, 2D Platformer, 3D, Singleplayer, Indie"
Idle Champions - Ascendant Widdle Theme Pack,"10 Nov, 2021",None,"Strategy, Action, Adventure, Free to Play, Indie"
Idle Business Tycoon - Build Simulator - Expansion Pack 1,"29 Apr, 2022",None,"Strategy, Indie, Casual, Simulation"
Idle Business Tycoon - Build Simulator - Expansion Pack 2,"29 Apr, 2022",None,"Strategy, Indie, Casual, Simulation"
Idle Champions - Puff the Myconid Sprout Familiar Pack,"3 Nov, 2021",None,"Strategy, Action, Adventure, Free to Play, Indie"
Idle Champions - Colonel Pest the Pest Mascot Familiar Pack,"28 Mar, 2022",None,"Strategy, Action, Adventure, Free to Play, Indie"
YUNA: Sugar hearts and Love,"16 Feb, 2019",None,"Puzzle Platformer, Match 3, Puzzle, Arcade, Dating Sim, JRPG, Female Protagonist, 2D, Cute, Relaxing, Romance, Funny, Procedural Generation, Casual, Anime, Colorful, Score Attack, Singleplayer, Indie, Nudity"
Idle Business Tycoon - Build Simulator - Expansion Pack 3,"29 Apr, 2022",None,"Strategy, Indie, Casual, Simulation"
Idle Champions - Slink the Gremishka Familiar Pack,"19 May, 2021","Overall user reviews:
1 user reviews","Strategy, Action, Adventure, Free to Play, Indie"
Lovely Animal Stories,"26 Sep, 2021","Overall user reviews:
2 user reviews","Casual, Cute, Family Friendly, Puzzle, Point & Click, Colorful, Minimalist, 2D, Walking Simulator, Indie, Comedy, Funny, Logic, Singleplayer"
YUNA: Sugar hearts and Love - New Love,"24 May, 2019","Overall user reviews:
1 user reviews","Sexual Content, Action, Adventure, Indie, Casual"
