Lydia,"2 Jun, 2017","Overall user reviews:
Very Positive
						(500 reviews)","Adventure, Indie, Point & Click, Female Protagonist, Story Rich, Psychological, Atmospheric, Great Soundtrack, Horror, Psychological Horror, Visual Novel, Survival Horror, Mature, 2D, Short, Dark"
Foodie Bear,"3 Sep, 2019","Overall user reviews:
Positive
						(17 reviews)","Action, Indie, Casual, Adventure, RPG, Platformer, Funny, Intentionally Awkward Controls, Difficult, Side Scroller"
Super Daryl Deluxe,"10 Apr, 2018","Overall user reviews:
Very Positive
						(176 reviews)","Action, Indie, RPG, Hand-drawn, Metroidvania, 2D, Singleplayer, Comedy, Funny, Great Soundtrack, Side Scroller, Adventure, Controller, Crowdfunded, Exploration, Co-op, Atmospheric, Story Rich, Colorful, Surreal"
My Fair Princess,"8 Nov, 2019","Overall user reviews:
Positive
						(15 reviews)","Adventure, Casual, Indie, Sexual Content, Visual Novel, Anime"
Jolly Battle,"27 Jul, 2018","Overall user reviews:
Very Positive
						(83 reviews)","Casual, Board Game, Turn-Based Strategy, Turn-Based Tactics, Family Friendly, Naval Combat, Turn-Based Combat, Strategy, Indie, Cute, Funny, Colorful, 2D, Hand-drawn, Tactical, PvP, Tutorial, Multiplayer, Singleplayer, Great Soundtrack"
"Pirates, Vikings, and Knights II","12 Feb, 2010","Overall user reviews:
Very Positive
						(5,494 reviews)","Free to Play, Multiplayer, Medieval, Action, Pirates, Funny, Swordplay, FPS, Indie, First-Person, Hack and Slash, Mod, Historical, PvP, Fast-Paced, Vikings, Singleplayer, Shooter, Massively Multiplayer, Memes"
天降锦鲤 ~ My Lucky Koi,"22 Nov, 2019","Overall user reviews:
Very Positive
						(203 reviews)","Casual, Adventure, Indie, RPG, Anime, Visual Novel, Nudity, Dating Sim, Action, Interactive Fiction, Word Game, JRPG, Idler, Cute, Shoot 'Em Up, 2D, Cartoon, Cartoony, Beautiful, Colorful"
Aurora,"17 Nov, 2020","Overall user reviews:
Very Positive
						(418 reviews)","Sexual Content, Nudity, Mature, Casual, Puzzle, Anime, Clicker, Investigation, 2D, JRPG, Cartoon, Hand-drawn, Indie, Hentai, Linear, Singleplayer, NSFW"
Heart of the House,"26 Oct, 2017","Overall user reviews:
Positive
						(48 reviews)","Indie, Adventure, RPG, Choices Matter, Text-Based, Choose Your Own Adventure, Romance"
Sam & Dan: Floaty Flatmates,"12 Dec, 2018","Overall user reviews:
Very Positive
						(571 reviews)","VR, Free to Play, Multiplayer, Co-op, Adventure, Strategy, Indie, Action, Comedy"
My Little Dog Adventure,"6 Nov, 2020","Overall user reviews:
Mostly Positive
						(27 reviews)","Dog, Story Rich, Exploration, Action, Walking Simulator, Adventure, Narration, Casual, First-Person, Experimental, Simulation, Linear, 3D, Colorful, Life Sim, Cute, Stylized, Singleplayer, Immersive, Emotional"
Zombie Solitaire 2 Chapter 2,"9 Oct, 2017","Overall user reviews:
Positive
						(32 reviews)","Solitaire, Casual, Indie, Strategy, Board Game, Trading Card Game, Zombies, Puzzle, Match 3, Card Game, 2D, Cartoony, Linear, Story Rich, Tabletop, Singleplayer, Adventure"
Avocado Love,"16 Jan, 2022","Overall user reviews:
Positive
						(13 reviews)","Side Scroller, Puzzle Platformer, 2D Platformer, Action-Adventure, 2D, Indie, Cute, Linear, Casual, Action, Comedy, Nature, Adventure, Singleplayer"
Pretty Girls Mahjong Solitaire [BLUE],"8 Oct, 2020","Overall user reviews:
Mostly Positive
						(24 reviews)","Casual, Sexual Content, Puzzle, Anime, Cute, Board Game, Arcade"
Locomancer,"28 Feb, 2017","Overall user reviews:
Very Positive
						(59 reviews)","Simulation, Indie, Casual, Free to Play, VR, Trains, Relaxing, On-Rails Shooter"
Knights of Pen and Paper 2: Free Edition,"21 Feb, 2018","Overall user reviews:
Mixed
						(206 reviews)","RPG, Indie, Simulation, Free to Play, Pixel Graphics"
Apotheorasis • Lab of the Blind Gods,"26 Jan, 2022","Overall user reviews:
Positive
						(11 reviews)","Early Access, Dark Humor, Story Rich, Choices Matter, Minimalist, Sci-fi, Thriller, Atmospheric, Combat, Short, Experimental, Stealth"
Alchemage,"4 Nov, 2020","Overall user reviews:
Mostly Positive
						(211 reviews)","Indie, Adventure, Action, Sandbox, 2D, Early Access, Survival, Multiplayer"
Let's Sing,"13 Feb, 2014","Overall user reviews:
Mixed
						(120 reviews)","Music, Casual, Indie"
Fast Food Rampage,"26 Apr, 2018","Overall user reviews:
Positive
						(11 reviews)","Indie, Arcade, Shooter, Retro, Funny, Shoot 'Em Up"
Quest 4 Papa: Reloaded,"3 Jun, 2020","Overall user reviews:
Very Positive
						(84 reviews)","Free to Play, Action, Singleplayer, Top-Down Shooter, Shooter, Fast-Paced, Story Rich, Sci-fi, Top-Down"
Little Briar Rose,"2 Dec, 2016","Overall user reviews:
Very Positive
						(153 reviews)","Adventure, Casual, Indie, Point & Click, Puzzle, Stylized, Hand-drawn, Cute, Great Soundtrack, 2D, Atmospheric, Singleplayer, Story Rich, Cartoon, Fantasy, Beautiful, Colorful, Family Friendly, Short, Relaxing"
Magicmaker,"22 Sep, 2014","Overall user reviews:
Very Positive
						(521 reviews)","Magic, Adventure, RPG, Indie, Action, Character Customization, Platformer, Crafting, 2D, Singleplayer, Fantasy, Bullet Hell, Procedural Generation, Loot, Action Roguelike, Colorful, Comedy, Exploration, Casual, Soundtrack"
Mission: It's Complicated,"14 Feb, 2020","Overall user reviews:
Very Positive
						(155 reviews)","Casual, Superhero, Visual Novel, Romance, Dating Sim, Choices Matter, LGBTQ+, Story Rich, Adventure, Indie, Funny, Free to Play, Singleplayer, Action, Arcade, Exploration, Turn-Based Tactics, 2D, Anime, Cartoon"
U-ena -Far fireworks-,"21 Jan, 2022","Overall user reviews:
Very Positive
						(121 reviews)","Visual Novel, Casual, Dating Sim, Story Rich, Cute, Adventure, Choose Your Own Adventure, Emotional, Free to Play, Atmospheric, Text-Based, Anime, Early Access, 2D Platformer, Singleplayer"
Aeon of Sands - The Trail,"4 Dec, 2018","Overall user reviews:
Very Positive
						(83 reviews)","RPG, Dungeon Crawler, Indie, Grid-Based Movement, Party-Based RPG, Singleplayer, Choose Your Own Adventure, Post-apocalyptic, Adventure, Choices Matter, Replay Value, First-Person, Fantasy, CRPG, Pixel Graphics, Action RPG, Real-Time, Story Rich, Exploration, Action"
The prisoner of the Night,"1 Oct, 2021","Overall user reviews:
Positive
						(12 reviews)","Female Protagonist, Difficult, Puzzle Platformer, Precision Platformer, Side Scroller, Singleplayer, Atmospheric, Dark Fantasy, Dark, Horror, Philosophical, Psychological, Surreal, Adventure, Text-Based, Gore, Drama, Indie, Lore-Rich, Cartoon"
Elevator... to the Moon!,"29 Nov, 2017","Overall user reviews:
Positive
						(23 reviews)","Adventure, Indie, VR, Puzzle"
Gundy,"10 Mar, 2020","Overall user reviews:
Positive
						(19 reviews)","Free to Play, Indie, Casual, Adventure, Strategy"
Lumber Party,"21 Dec, 2020","Overall user reviews:
Positive
						(16 reviews)","Racing, Casual, 2D Platformer, Arcade, 4 Player Local, Space, Colorful, Family Friendly, Futuristic, Sci-fi, Pixel Graphics, 2D, Platformer, Cartoon, Cartoony, Cute, Aliens, Atmospheric, Comedy, Funny"
Restoration,"18 Aug, 2017","Overall user reviews:
Positive
						(14 reviews)","RPG, Indie, JRPG, RPGMaker, Anime"
Red Rush,"21 May, 2020","Overall user reviews:
Mostly Positive
						(18 reviews)","Strategy, Indie, Pixel Graphics, City Builder, RTS, 2D, Choices Matter, Replay Value, 1990's, Resource Management, Simulation, Building, Casual, Management, Political Sim, Top-Down, Historical, Economy, Atmospheric, Singleplayer"
My Butler,"14 Aug, 2016","Overall user reviews:
Mixed
						(73 reviews)","Adventure, Otome, Visual Novel, Anime"
Ayo the Clown,"27 Jul, 2021","Overall user reviews:
Positive
						(30 reviews)","Platformer, Action-Adventure, Adventure, Action, Indie, Funny, Cute, Family Friendly, Side Scroller, Cartoony, Colorful, 2.5D, Crowdfunded, 2D Platformer, 3D Platformer, 1990's, Comedy, Fantasy, Controller, Multiple Endings"
Fortissimo FA INTL Ver,"23 Aug, 2018","Overall user reviews:
Mostly Positive
						(102 reviews)","Adventure, Simulation, Indie, Visual Novel, Anime, Nudity, Sexual Content"
Simona's Requiem,"27 Apr, 2021","Overall user reviews:
Positive
						(25 reviews)","Exploration, 2D Platformer, Action-Adventure, Platformer, 2D, Metroidvania, Dark Humor, Relaxing, Story Rich, Action, Nonlinear, Pixel Graphics, Colorful, Gothic, Atmospheric, Adventure, Retro, Old School, Singleplayer, Short"
Porcuball,"18 Apr, 2018","Overall user reviews:
Mostly Positive
						(17 reviews)","Casual, Indie, Adventure, Free to Play, Exploration, Singleplayer, Cute, 3D Platformer, Puzzle"
The Blue Box,"4 May, 2018","Overall user reviews:
Very Positive
						(87 reviews)","Indie, Free to Play, Casual, Simulation, Racing, Action, Adventure, Comedy, Psychological Horror, Funny, Atmospheric, Singleplayer, Stylized, Replay Value, Walking Simulator, Great Soundtrack, Puzzle, Intentionally Awkward Controls"
They Came From a Communist Planet,"11 Nov, 2019","Overall user reviews:
Very Positive
						(120 reviews)","Action, Adventure, Indie, Political, Free to Play"
BATTLLOON - バトルーン,"27 Feb, 2019","Overall user reviews:
Mostly Positive
						(18 reviews)","Indie, Action, Cute, Local Multiplayer, 2D, Competitive, Casual"
Blasters of the Universe,"31 Aug, 2017","Overall user reviews:
Very Positive
						(182 reviews)","VR, Bullet Hell, FPS, Retro, Arcade, Gun Customization, Singleplayer, Difficult, Funny, Space, Shooter, Action, Colorful, First-Person, Comedy, Shoot 'Em Up, Sci-fi, Early Access, Illuminati"
Bouncy Goat Climb,"10 Jan, 2022","Overall user reviews:
Mostly Positive
						(228 reviews)","Adventure, Singleplayer, Difficult, Platformer, Precision Platformer, 3D, Cute, Free to Play, Stylized, Colorful, Indie, Nature, Linear"
DAMNOSAUR,"30 Nov, 2018","Overall user reviews:
Very Positive
						(288 reviews)","Free to Play, Action, Casual, Indie, Anime, Dinosaurs, Shooter, 2D, Multiplayer, Singleplayer, Female Protagonist, Arcade"
LSD,"31 Oct, 2017","Overall user reviews:
Mixed
						(199 reviews)","Nudity, Indie, Casual, Match 3, Anime, Arcade, Mature, Singleplayer, Puzzle, Sexual Content, Hentai, Cute, Adventure, RPGMaker, Female Protagonist, Visual Novel, JRPG"
Mon Amour,"14 Oct, 2021","Overall user reviews:
Positive
						(43 reviews)","Side Scroller, Singleplayer, Score Attack, Arcade, Family Friendly, Casual, Romance, LGBTQ+, Pixel Graphics, Action, Funny, 2D, Cute, Linear, Cartoony, Colorful, Fantasy, Comedy, Retro, Psychedelic"
Journey of the Broken Circle,"18 Sep, 2020","Overall user reviews:
Positive
						(13 reviews)","Adventure, Indie, Romance, Minimalist, Funny, Atmospheric, Emotional, Platformer, Singleplayer, Story Rich, 2D Platformer, Philosophical, Relaxing, Action-Adventure, Puzzle Platformer, Dating Sim, Stylized, 2D, Abstract, Text-Based"
Naked News,"7 Feb, 2020","Overall user reviews:
Mixed
						(87 reviews)","Horror, Casual, Visual Novel, Interactive Fiction, Artificial Intelligence, Board Game, Idler, Tabletop, RPG, 2D, Conversation, Linear, Narration, Story Rich, Text-Based, Dark Comedy, Dark Humor, Funny, Surreal, Open World"
Work Trip,"20 Jul, 2020","Overall user reviews:
Positive
						(24 reviews)","3D Platformer, Casual, Exploration, Medieval, Nature, Walking Simulator, 3D, First-Person, Relaxing, Linear, Simulation, Cartoony, Minimalist, Adventure, Singleplayer, Indie"
Devotion - Original Soundtracks,"19 Feb, 2019","Overall user reviews:
Mixed
						(408 reviews)","Political, Indie, Adventure, Horror, Psychological Horror, Politics"
Freddy Spaghetti 2.0,"2 Nov, 2020","Overall user reviews:
Positive
						(13 reviews)","Adventure, Simulation, Action-Adventure, 3D, Cartoony, Casual, Colorful, Cute, Comedy, Funny, Memes, Story Rich, Indie, Narration, Singleplayer, Physics, Short"
Monster Puzzle,"8 Dec, 2016","Overall user reviews:
Positive
						(12 reviews)","Indie, Action, Casual, Puzzle"
Zombie Solitaire 2 Chapter 3,"6 Mar, 2018","Overall user reviews:
Positive
						(26 reviews)","Casual, Solitaire, Card Game, Mouse only, Puzzle, Match 3, Indie, Zombies, Building, Relaxing, Adventure, Hand-drawn, Funny, Board Game, Strategy"
Mastho is Together,"30 Mar, 2021","Overall user reviews:
Positive
						(35 reviews)","Minimalist, Action, Casual, Family Friendly, 2D Platformer, Atmospheric, Platformer, 2D, Relaxing, Linear, Action-Adventure, Singleplayer, Controller, Indie, Instrumental Music, Precision Platformer, Difficult"
TITANKIN: Prologue,"13 Aug, 2021","Overall user reviews:
Positive
						(13 reviews)","JRPG, RPG, Mythology, Pixel Graphics, Story Rich, Adventure, Singleplayer, Turn-Based Combat, Mystery, Party-Based RPG, 2D, Indie, Fantasy, Top-Down, Drama, Funny"
Escape Bloody Mary,"25 Oct, 2016","Overall user reviews:
Mostly Positive
						(52 reviews)","Adventure, Indie, Simulation, Horror, VR"
Nectar of the Gods,"27 Jan, 2021","Overall user reviews:
Positive
						(22 reviews)","RTS, Tower Defense, Multiplayer, Free to Play, PvP, Strategy, Competitive, Colorful, Local Multiplayer, Funny, Cute, Indie, Real Time Tactics, PvE, Hand-drawn, Chess, Class-Based, Grid-Based Movement, Top-Down, Resource Management"
the 9th day:第九日,"16 Feb, 2017","Overall user reviews:
Very Positive
						(257 reviews)","Indie, Adventure, Visual Novel, Anime"
GoNNER - BLÜEBERRY Edition,"18 Dec, 2018","Overall user reviews:
Mixed
						(25 reviews)",Indie
Chromadrome 2,"4 May, 2017","Overall user reviews:
Positive
						(24 reviews)","Action, Racing"
Kili's treasure,"20 Jan, 2020","Overall user reviews:
Positive
						(16 reviews)","Indie, Dog, Relaxing, Puzzle, Female Protagonist, Investigation, Adventure, Voxel, Story Rich, Singleplayer, Short, Cute, Emotional, Mystery, Point & Click"
Flewfie's Adventure,"23 Sep, 2021","Overall user reviews:
Positive
						(15 reviews)","Action, Cats, Action-Adventure, Arcade, Platformer, Puzzle, Collectathon, Puzzle Platformer, Cartoon, Colorful, Side Scroller, Twin Stick Shooter, 2D, Bullet Hell, Cartoony, Stylized, Aliens, Funny, Logic, Sci-fi"
Chilli Con Valley,"17 Jan, 2022","Overall user reviews:
Very Positive
						(87 reviews)","Adventure, Strategy, Action-Adventure, 3D Platformer, Free to Play, Indie, Physics, Singleplayer, Runner, Psychological Horror"
Hiveswap Friendsim - Volume Eighteen,"14 Dec, 2018","Overall user reviews:
Positive
						(29 reviews)","Simulation, Adventure, RPG, Indie, Casual"
Drag Star!,"14 Mar, 2019","Overall user reviews:
Positive
						(20 reviews)","Adventure, Indie, RPG, Text-Based, LGBTQ+"
Stitched,"30 Oct, 2017","Overall user reviews:
Mostly Positive
						(72 reviews)","Indie, Casual, Adventure, RPGMaker, Horror, Psychological Horror, Puzzle, Mystery, Female Protagonist, Psychological, Story Rich, Dark, Pixel Graphics, Atmospheric, Gore, Violent, Singleplayer, Gothic, Mature, Survival Horror"
Explosive Candy World,"15 Sep, 2021","Overall user reviews:
Positive
						(20 reviews)","Precision Platformer, Platformer, Funny, Singleplayer, Physics, 2D, Colorful, Adventure, Cute, Retro, 2D Platformer, Action, Pixel Graphics, Puzzle, Puzzle Platformer, Linear, Indie"
JYDGE,"4 Oct, 2017","Overall user reviews:
Very Positive
						(360 reviews)","Action, Indie, Top-Down Shooter, Cyberpunk, Sci-fi, Dystopian , Shooter, Local Co-Op, Top-Down, Singleplayer, Destruction, Replay Value, Gore, Character Customization, Futuristic, RPG, Strategy, Arcade, Atmospheric, Simulation"
NYAN DESTROYER,"30 Mar, 2018","Overall user reviews:
Positive
						(17 reviews)","Indie, Action, Casual, Bullet Hell, Space, Arcade, Cute, Pixel Graphics"
Post Apocalyptic Mayhem: DLC - Chaos Pack,"29 Sep, 2011","Overall user reviews:
Positive
						(10 reviews)","Racing, Action"
mmmmm donuts arhhh......,"23 Sep, 2019","Overall user reviews:
Mixed
						(22 reviews)","Indie, Casual, Action"
Cyber Agent,"8 Jun, 2020","Overall user reviews:
Mostly Positive
						(385 reviews)","Sexual Content, Nudity, Mature, Anime, Visual Novel, Indie, Simulation, Action, Tower Defense, Shooter, Singleplayer, Hentai, Survival"
Equinoxe,"18 Feb, 2022","Overall user reviews:
Positive
						(22 reviews)","Puzzle, Female Protagonist, Atmospheric, Singleplayer, Colorful, Relaxing, Ambient, Indie, Surreal, Third Person, Narration, Puzzle Platformer, Emotional, Stylized, Fantasy, 3D, Logic, Physics, Adventure, Exploration"
Zombie Solitaire,"3 Jul, 2014","Overall user reviews:
Mostly Positive
						(49 reviews)","Solitaire, Casual, Card Game, Zombies, Adventure, Puzzle, Family Friendly, Horror, Anime, Funny, Point & Click, Hidden Object, Dating Sim, Linear, Singleplayer, Gore, Nudity, Epic, Free to Play"
My Secret Pets!,"10 May, 2016","Overall user reviews:
Mixed
						(111 reviews)","Adventure, Otome, Visual Novel, Anime, Female Protagonist, Dating Sim"
瓶中精灵 - Fairy in a Jar,"6 Mar, 2019","Overall user reviews:
Very Positive
						(150 reviews)","RPG, Indie, Casual, Pixel Graphics"
Jack Move,2022. Wishlist and get a reminder!💚,None,"Cyberpunk, JRPG, Turn-Based, Female Protagonist, Story Rich, RPG, 2.5D, 2D, Top-Down, Turn-Based Combat, Anime, Party-Based RPG, Pixel Graphics, Dystopian , Sci-fi, Hacking, Exploration, Singleplayer, Soundtrack, Great Soundtrack"
peakvox Mew Mew Chamber for Steam,"15 Dec, 2016","Overall user reviews:
Positive
						(38 reviews)","Action, Casual, Indie, Cats, Match 3, Puzzle"
Kabounce,"29 May, 2018","Overall user reviews:
Very Positive
						(162 reviews)","Action, Sports, Indie, Multiplayer, Pinball, Split Screen, Competitive, Co-op, Time Attack, Local Multiplayer, 4 Player Local"
Meme Dragons,"12 Dec, 2017","Overall user reviews:
Positive
						(17 reviews)","Early Access, Action, Indie, Memes, VR"
夏荷 | Summer Lotus,"28 Mar, 2019","Overall user reviews:
Mostly Positive
						(39 reviews)","Indie, Casual, RPG, Adventure, Visual Novel, Anime"
